"post_id","cluster","x","y","z"
"7787","43","-36.880458830","20.047410960","-3.212203503"
"7789","24","-34.785537720","-5.270640850","-29.907979970"
"7791","10","-12.547785760","-34.251838680","23.173934940"
"7793","85","-34.152519230","-6.285130978","-29.252220150"
"7795","24","-34.652221680","-7.260290623","-29.465122220"
"7797","54","-45.349296570","-18.090593340","-18.668756480"
"7799","64","-24.836898800","25.947179790","-6.928336143"
"7801","80","22.137077330","-28.471851350","26.818035130"
"7803","37","-6.533010483","-47.785617830","6.176171780"
"7805","59","-2.793980598","-1.458073139","-49.156688690"
"7807","36","48.198059080","-3.919207335","12.534353260"
"7809","13","15.815597530","36.956760410","8.247483253"
"7811","52","1.373504639","-10.922365190","29.875648500"
"7813","4","28.328659060","-7.432905197","20.358631130"
"7815","15","-20.913471220","10.448785780","24.257532120"
"7817","15","-30.053230290","-14.198137280","4.344391823"
"7819","36","47.439422610","-7.365813255","13.555542950"
"7821","15","-21.124034880","9.136378288","23.096469880"
"7823","78","-8.009920120","-26.755771640","-27.344173430"
"7825","24","-30.558538440","-13.530735970","-21.625358580"
"7827","41","-15.063798900","6.633235931","-54.580905910"
"7829","80","2.037534237","6.793466091","28.672533040"
"7831","23","6.311367512","18.161291120","28.335031510"
"7833","78","-7.040149689","-12.691828730","23.456045150"
"7835","56","-13.920103070","-34.451412200","-2.185100317"
"7837","13","19.539871220","-11.251532550","24.023897170"
"7839","75","19.063676830","-11.694773670","24.509853360"
"7841","33","3.566095352","11.034752850","-20.884588240"
"7843","43","-34.533466340","6.541461468","-12.771890640"
"7845","14","-35.406307220","4.813998699","-12.862309460"
"7847","33","3.410805225","11.317112920","-23.155588150"
"7849","39","-21.362617490","-9.822720528","-28.855745320"
"7851","43","-16.869634630","11.023686410","-27.244514470"
"7853","77","-6.669238091","-13.424881940","3.315087318"
"7855","13","26.431947710","15.491936680","-3.475987434"
"7857","18","-13.367622380","4.685607910","11.563215260"
"7859","57","-17.369024280","-27.278177260","-10.156635280"
"7861","77","-17.709817890","-28.301216130","-11.261301040"
"7863","57","-30.762842180","3.087557077","-5.258518696"
"7865","18","-8.557985306","8.697165489","7.099034309"
"7867","81","-23.953451160","-2.019572258","-22.627313610"
"7869","57","-16.790334700","-25.655235290","-10.575347900"
"7871","7","17.495870590","5.185650826","3.032496214"
"7873","13","8.952212334","-11.392220500","-22.538734440"
"7875","83","-12.071038250","4.829484940","10.468318940"
"7877","83","-9.514634132","-14.972906110","18.509082790"
"7879","61","-24.402557370","-40.256801610","-12.812627790"
"7881","5","-23.816093440","-39.000381470","-11.159891130"
"7883","54","-24.633956910","-39.394073490","-11.685566900"
"7885","74","29.090051650","17.443307880","3.005852461"
"7887","16","-13.137024880","-10.878090860","-40.582817080"
"7889","16","-11.583535190","-10.922904010","-39.078392030"
"7891","15","-26.159175870","-18.280778880","2.502516508"
"7893","41","29.950517650","-22.114061360","7.623820305"
"7895","19","-42.217281340","-27.908250810","15.017133710"
"7897","89","-13.632779120","31.947971340","-14.315828320"
"7899","15","33.170333860","-0.849986672","3.846613646"
"7901","15","33.722404480","-1.606626153","4.697544098"
"7903","79","36.172191620","-13.615049360","-24.328136440"
"7905","13","3.520110130","7.737657070","15.430243490"
"7907","61","35.673595430","-13.670568470","-23.136947630"
"7909","35","8.169793129","-29.105346680","4.203165054"
"7911","71","20.742326740","-11.465612410","-31.968215940"
"7913","16","-2.499965668","-31.419439320","-29.833011630"
"7915","77","-20.718589780","-4.292562485","-18.492025380"
"7917","47","21.075471880","31.375585560","-16.142921450"
"7919","46","-7.956999779","33.365962980","-23.483327870"
"7921","21","-11.642202380","48.353038790","-1.676372766"
"7923","21","-12.256731030","48.672836300","-2.759352922"
"7925","73","29.547845840","7.727403164","-28.355451580"
"7927","8","34.459732060","14.453544620","-14.639578820"
"7929","79","46.159126280","-6.017951488","-24.432880400"
"7931","14","-8.279511452","41.464405060","11.473546030"
"7933","9","14.246532440","-30.443111420","3.540435076"
"7935","63","13.970656390","-31.473066330","5.969868183"
"7937","17","26.049827580","20.515558240","6.084070206"
"7939","17","30.550910950","22.059095380","3.851288557"
"7941","85","-15.000670430","48.042243960","0.908502460"
"7943","17","32.059471130","22.353818890","5.636377811"
"7945","4","33.785198210","23.305126190","4.855413437"
"7947","10","8.108371735","-4.120196819","35.320526120"
"7949","58","-7.909536839","6.688286304","46.317493440"
"7951","31","-10.055051800","-9.276906013","9.518144608"
"7953","27","-5.599822044","33.108341220","-36.276107790"
"7955","38","-10.902247430","29.497762680","-20.483808520"
"7957","38","-10.798837660","29.787160870","-21.485866550"
"7959","21","-9.301955223","30.232059480","-19.956855770"
"7961","17","32.444042210","24.227369310","2.895889759"
"7963","17","32.290634160","23.371507640","3.405341387"
"7965","61","30.139705660","8.759792328","7.944151878"
"7967","17","30.958751680","24.642181400","3.818754911"
"7969","35","35.418045040","-10.577759740","-13.987100600"
"7971","7","-34.069671630","9.583454132","12.266499520"
"7973","31","-6.837752342","-25.149024960","-17.481540680"
"7975","71","9.229997635","-36.609779360","-14.297267910"
"7977","17","33.591457370","27.239679340","3.265637875"
"7979","73","28.901718140","4.109813213","-24.397666930"
"7981","64","-34.659679410","24.931735990","-1.983576179"
"7983","22","-25.614675520","24.668367390","-15.690560340"
"7985","3","-15.748659130","31.834806440","18.173137660"
"7987","29","11.154729840","-3.831410408","-11.851890560"
"7989","17","32.415092470","24.657821660","5.284012794"
"7991","17","33.386791230","26.102815630","3.587805033"
"7993","12","15.691272740","5.728004932","-10.464241980"
"7995","47","31.188119890","32.608329770","-8.534584999"
"7997","36","30.870042800","8.232513428","7.578794003"
"7999","61","23.492452620","0.213027641","-0.548628330"
"8001","47","16.875827790","24.731792450","-17.999284740"
"8003","64","-34.730117800","29.189041140","-4.021331310"
"8005","26","30.853916170","39.037078860","-10.205120090"
"8007","42","34.671188350","14.820533750","-15.696012500"
"8009","12","-4.128200531","17.890712740","-46.338378910"
"8011","33","31.412239070","9.418940544","6.607141018"
"8013","6","-16.757818220","47.890083310","2.881125927"
"8015","17","19.914009090","31.191247940","5.826646805"
"8017","7","20.292692180","22.210748670","-28.814304350"
"8019","22","-27.375549320","21.105850220","-15.582668300"
"8021","22","-27.810213090","20.480989460","-15.073080060"
"8023","22","-26.343772890","24.214883800","-15.800204280"
"8025","88","-13.750964160","-1.020694852","14.646667480"
"8027","69","34.909667970","12.570613860","-29.202466960"
"8029","75","4.685685158","42.294124600","12.477774620"
"8031","58","-48.066287990","3.559838295","9.078059196"
"8033","51","-25.302951810","14.709004400","0.255764961"
"8035","47","31.381982800","31.968025210","-8.986508369"
"8037","28","6.206427574","-8.889355659","17.193267820"
"8039","72","-31.847291950","28.239543910","11.442512510"
"8041","20","10.258130070","10.737876890","16.597333910"
"8043","75","6.387428284","31.625934600","11.865778920"
"8045","72","0.420027614","25.330080030","-9.877558708"
"8047","72","-38.760169980","13.132319450","-10.128759380"
"8049","45","-30.132654190","-27.509761810","-21.884977340"
"8051","64","-36.615867610","30.685388570","1.279961705"
"8053","64","-37.105937960","30.667848590","0.687560081"
"8055","41","-7.113650322","-9.152624130","52.027980800"
"8057","19","-10.728797910","23.625251770","8.733271599"
"8059","24","-27.129695890","-7.866138458","-21.796905520"
"8061","60","-4.324952602","18.934226990","30.032897950"
"8063","88","-57.151508330","-3.257665634","-2.758670807"
"8065","14","10.925375940","7.821243763","48.323741910"
"8067","61","-52.444423680","4.972415924","4.631573677"
"8069","10","11.318201070","-5.834645748","23.891529080"
"8071","23","17.637914660","4.769501686","5.405928612"
"8073","9","2.035352707","-26.915531160","-15.627725600"
"8075","79","25.645444870","-8.258580208","-35.954410550"
"8077","79","25.280921940","-8.218659401","-35.121559140"
"8079","11","-30.201345440","6.912699223","31.544300080"
"8081","80","-22.067584990","3.010067463","31.082950590"
"8083","31","-16.211071010","-28.602891920","-16.501972200"
"8085","40","-32.616424560","24.229644780","14.349456790"
"8087","70","-33.822780610","24.014486310","13.602340700"
"8089","81","-36.050979610","25.675590520","14.887557030"
"8091","78","-13.529490470","-16.076654430","22.107067110"
"8093","7","-35.401672360","-0.019297147","-15.238701820"
"8095","4","19.774414060","-18.236141200","21.092891690"
"8097","23","56.141448970","4.395467758","-0.475005090"
"8099","36","54.295757290","1.992265224","-0.147545934"
"8101","19","22.030458450","10.867055890","37.814506530"
"8103","60","22.368667600","10.443609240","37.245082860"
"8105","36","53.961170200","2.377461195","-0.669212520"
"8107","31","33.707721710","19.112098690","7.730418205"
"8109","80","23.615205760","-28.394046780","21.740255360"
"8111","4","25.621099470","-20.642259600","38.601760860"
"8113","88","-0.488950402","44.129608150","-9.074020386"
"8115","25","-29.005456920","1.754803777","-12.590411190"
"8117","25","-28.432342530","2.292919159","-11.977669720"
"8118","64","-29.252895360","4.836983204","-12.384934430"
"8120","34","-27.338483810","2.791522026","-10.591326710"
"8122","64","-29.151657100","4.999931812","-10.663824080"
"8124","70","-11.483800890","33.866928100","5.721130848"
"8126","60","33.406646730","-24.280593870","9.497852325"
"8128","3","-23.962522510","8.129960060","32.220481870"
"8130","13","-29.753179550","-1.658908010","-9.735167503"
"8132","13","-30.089780810","-2.119307518","-9.320921898"
"8134","25","-31.502563480","-0.559273183","-15.276225090"
"8136","34","-25.381095890","3.597115517","-12.589061740"
"8138","34","-26.720619200","1.270570874","-10.055707930"
"8140","64","-29.301893230","21.355237960","19.950942990"
"8142","47","16.942251210","32.107295990","-24.080516820"
"8144","39","-28.222167970","0.802069128","-17.140150070"
"8146","25","-30.495859150","-0.469274759","-15.285816190"
"8148","25","-25.674184800","0.769934177","-11.390242580"
"8150","39","-28.266366960","0.209804624","-16.457361220"
"8152","22","-23.720529560","29.289722440","-16.157453540"
"8154","3","-28.168781280","21.416418080","20.019670490"
"8156","51","-19.605890270","13.885231970","0.375965625"
"8158","51","-17.690216060","12.898343090","-0.220044672"
"8160","51","-23.516841890","11.208303450","-2.333492041"
"8162","4","17.363908770","2.897723198","9.730443001"
"8164","70","3.490026951","12.446726800","-30.469812390"
"8166","14","46.954113010","-6.564883232","-24.304634090"
"8168","0","4.011770248","11.675151820","-29.700067520"
"8170","59","-27.772508620","-36.555156710","13.780082700"
"8172","59","-2.819114685","-8.900147438","30.047967910"
"8174","84","-0.699536562","28.987634660","-0.647167623"
"8176","31","37.912570950","2.863078117","20.164350510"
"8178","28","36.481845860","4.292224407","20.479280470"
"8180","10","3.956921101","-6.022294044","18.793949130"
"8182","17","29.865942000","23.033014300","7.417299747"
"8184","27","34.926803590","19.239788060","7.744087219"
"8186","17","34.486068730","19.806331630","4.331407070"
"8188","31","38.384124760","2.914671421","18.288909910"
"8190","48","13.350039480","-30.772165300","17.530717850"
"8192","28","35.963306430","3.336364269","17.547073360"
"8194","4","38.701042180","5.459389687","17.929601670"
"8196","4","37.978141780","4.129381657","17.486320500"
"8198","26","3.954454899","-1.020160437","-3.203461647"
"8200","61","3.636434555","-0.392784268","-1.910537481"
"8202","73","-30.868419650","-9.391368866","-27.433845520"
"8204","85","-30.584440230","-7.289195061","-26.280643460"
"8206","85","-16.999170300","9.122494698","-39.072074890"
"8208","55","-39.560840610","-7.073036194","-11.264975550"
"8210","21","-15.034464840","14.354969980","-38.495018010"
"8212","21","15.125741000","18.452426910","5.507440090"
"8214","85","-16.023647310","17.146711350","44.364845280"
"8216","35","31.468683240","6.508807659","-6.800517559"
"8218","35","29.741094590","6.242478371","-6.048966885"
"8220","21","16.119380950","10.556200980","8.669200897"
"8222","85","-16.636180880","18.523508070","43.893013000"
"8224","24","-31.523679730","-5.733983994","-25.350511550"
"8226","85","-15.096674920","7.748990536","-38.651653290"
"8228","85","-30.654901500","-7.236048222","-28.217508320"
"8230","85","-29.833801270","-7.142663956","-29.331563950"
"8232","21","5.580849648","-8.029990196","6.432295322"
"8234","5","-12.693833350","16.541179660","-37.938095090"
"8236","26","33.379253390","-1.284043074","-2.273038864"
"8238","80","25.596294400","-2.719876051","13.824955940"
"8240","23","24.312643050","7.064067364","14.660825730"
"8242","26","24.293626790","6.040480614","15.424077990"
"8244","4","29.823225020","-20.187137600","17.537216190"
"8246","41","29.278865810","-21.574178700","15.703557010"
"8248","4","22.046525960","-24.220201490","16.022087100"
"8250","74","26.356454850","3.584874868","16.779975890"
"8252","38","-3.778469801","15.959965710","-35.314601900"
"8254","37","2.245523453","-13.516423230","0.579260528"
"8256","56","0.109883793","16.109104160","-35.682353970"
"8258","7","0.253926933","15.073373790","-35.669082640"
"8260","14","43.095455170","-29.208099370","17.543188100"
"8262","16","3.953557968","-20.932563780","-42.038303380"
"8264","28","3.181136608","-20.847385410","-41.904136660"
"8266","14","-39.803424840","17.475860600","-12.968828200"
"8268","26","24.862358090","19.342887880","-16.209720610"
"8270","74","23.013072970","6.937224388","27.214414600"
"8272","46","-22.580345150","21.605249400","3.319773197"
"8274","25","-29.490610120","-9.387225151","-15.079010010"
"8276","2","-21.926721570","-34.875308990","-28.519931790"
"8278","59","-30.882450100","-36.466075900","-4.873881340"
"8280","74","21.098035810","18.089349750","37.670364380"
"8282","36","22.629238130","17.404649730","37.857173920"
"8284","74","22.046381000","17.388635640","37.121547700"
"8286","84","-1.332365155","28.721212390","-4.241544247"
"8288","36","27.479608540","21.274608610","30.037090300"
"8290","35","30.502046590","-12.879927640","-13.963036540"
"8292","36","31.848016740","19.089860920","30.521240230"
"8294","1","1.401491880","-12.500269890","11.753306390"
"8296","59","-30.812492370","-32.437454220","-0.215211034"
"8298","49","-8.450716972","-22.748880390","5.086845875"
"8300","86","0.862867057","-39.722129820","19.175411220"
